6;m1000;7;2;1485986378424_0015;171;12;214;30;104;82;2379;36;671;107;C,multiplied_matrices;GROUP_BY,COMBINER;;
6;m1000;8;1;1485986378424_0016;2;12;15;13;14;14;424;100;245;258;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T04:28:06;3394,72
6;m1000;8;2;1485986378424_0017;171;12;191;35;114;90;2411;52;693;123;C,multiplied_matrices;GROUP_BY,COMBINER;;
6;m1000;9;1;1485986378424_0018;2;12;14;5;9;9;485;105;267;250;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T05:24:46;3335,68
6;m1000;9;2;1485986378424_0019;171;12;209;28;107;86;2381;62;710;143;C,multiplied_matrices;GROUP_BY,COMBINER;;
6;m1000;10;1;1485986378424_0020;2;12;16;13;15;15;421;102;254;265;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T06:20:28;3236,73
6;m1000;10;2;1485986378424_0021;171;12;189;39;104;88;2445;75;701;104;C,multiplied_matrices;GROUP_BY,COMBINER;;
7;m1000;1;1;1486027566906_0002;2;14;38;13;26;26;1320;106;384;329;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T09:34:03;4906,77
7;m1000;1;2;1486027566906_0003;170;14;600;39;145;91;2998;52;1097;344;C,multiplied_matrices;GROUP_BY,COMBINER;;
7;m1000;2;1;1486027566906_0004;2;14;16;15;15;15;1353;116;381;310;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T10:55:54;4035,83
7;m1000;2;2;1486027566906_0005;171;14;287;38;111;86;2263;49;799;211;C,multiplied_matrices;GROUP_BY,COMBINER;;
7;m1000;3;1;1486027566906_0006;2;14;27;24;26;26;815;96;309;318;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T12:03:16;4024,38
7;m1000;3;2;1486027566906_0007;171;14;587;37;126;86;2668;53;979;322;C,multiplied_matrices;GROUP_BY,COMBINER;;
7;m1000;4;1;1486027566906_0008;2;14;36;5;21;21;1349;130;420;367;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T13:10:27;4500,87
7;m1000;4;2;1486027566906_0009;170;14;593;40;116;86;2634;55;1062;537;C,multiplied_matrices;GROUP_BY,COMBINER;;
7;m1000;5;1;1486027566906_0010;2;14;35;6;20;20;769;119;318;319;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T14:25:37;4101,91
7;m1000;5;2;1486027566906_0011;171;14;594;42;127;87;2740;68;1032;356;C,multiplied_matrices;GROUP_BY,COMBINER;;
7;m1000;6;1;1486027566906_0012;2;14;29;17;23;23;585;125;332;375;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T15:34:10;3843,48
7;m1000;6;2;1486027566906_0013;170;14;581;41;119;88;2695;78;1099;523;C,multiplied_matrices;GROUP_BY,COMBINER;;
7;m1000;7;1;1486027566906_0014;2;14;33;18;26;26;775;120;330;352;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T16:38:22;4061,98
7;m1000;7;2;1486027566906_0015;171;14;590;41;117;86;2677;56;1100;582;C,multiplied_matrices;GROUP_BY,COMBINER;;
7;m1000;8;1;1486027566906_0016;2;14;51;35;43;43;1398;107;390;305;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T17:46:22;5206,55
7;m1000;8;2;1486027566906_0017;171;14;588;39;144;94;3132;50;1267;604;C,multiplied_matrices;GROUP_BY,COMBINER;;
7;m1000;9;1;1486027566906_0018;2;14;34;16;25;25;726;109;314;347;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T19:13:17;2964,63
7;m1000;9;2;1486027566906_0019;171;14;564;21;91;81;1798;50;633;169;C,multiplied_matrices;GROUP_BY,COMBINER;;
7;m1000;10;1;1486027566906_0020;2;14;16;16;16;16;1341;100;383;321;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T20:02:47;4575,63
7;m1000;10;2;1486027566906_0021;171;14;594;38;123;84;2705;42;1049;403;C,multiplied_matrices;GROUP_BY,COMBINER;;
8;m1000;1;1;1486078344257_0002;2;16;19;5;12;12;1149;106;387;333;A,B,matrix1,matrix2;HASH_JOIN;2017-02-02T23:34:17;3677,63
8;m1000;1;2;1486078344257_0003;171;16;575;39;120;84;2146;59;885;272;C,multiplied_matrices;GROUP_BY,COMBINER;;
8;m1000;2;1;1486078344257_0004;2;16;15;14;14;14;1369;117;399;312;A,B,matrix1,matrix2;HASH_JOIN;2017-02-03T00:35:39;3604,13
8;m1000;2;2;1486078344257_0005;171;16;286;35;110;85;1886;75;751;167;C,multiplied_matrices;GROUP_BY,COMBINER;;
8;m1000;3;1;1486078344257_0006;2;16;16;15;15;15;1267;112;410;344;A,B,matrix1,matrix2;HASH_JOIN;2017-02-03T01:35:50;3863,66
8;m1000;3;2;1486078344257_0007;171;16;574;37;118;82;2140;51;913;307;C,multiplied_matrices;GROUP_BY,COMBINER;;
8;m1000;4;1;1486078344257_0008;2;16;27;26;27;27;705;104;323;333;A,B,matrix1,matrix2;HASH_JOIN;2017-02-03T02:40:29;3362,16
8;m1000;4;2;1486078344257_0009;171;16;587;38;121;87;2152;47;884;305;C,multiplied_matrices;GROUP_BY,COMBINER;;
8;m1000;5;1;1486078344257_0010;2;16;42;5;24;24;1394;144;422;363;A,B,matrix1,matrix2;HASH_JOIN;2017-02-03T03:36:36;4259,84
8;m1000;5;2;1486078344257_0011;171;16;625;36;133;95;2379;32;984;402;C,multiplied_matrices;GROUP_BY,COMBINER;;
8;m1000;6;1;1486078344257_0012;2;16;18;5;11;11;1351;117;439;360;A,B,matrix1,matrix2;HASH_JOIN;2017-02-03T04:47:41;3930,49
8;m1000;6;2;1486078344257_0013;171;16;588;39;121;95;2133;68;903;291;C,multiplied_matrices;GROUP_BY,COMBINER;;
8;m1000;7;1;1486078344257_0014;2;16;26;16;21;21;1341;127;427;352;A,B,matrix1,matrix2;HASH_JOIN;2017-02-03T05:53:18;3925,2
8;m1000;7;2;1486078344257_0015;171;16;587;39;128;99;2221;32;880;243;C,multiplied_matrices;GROUP_BY,COMBINER;;
8;m1000;8;1;1486078344257_0016;2;16;36;17;26;26;1484;131;431;321;A,B,matrix1,matrix2;HASH_JOIN;2017-02-03T06:58:49;4162,7
8;m1000;8;2;1486078344257_0017;171;16;580;37;119;83;2150;55;924;342;C,multiplied_matrices;GROUP_BY,COMBINER;;
8;m1000;9;1;1486078344257_0018;2;16;23;5;14;14;1328;122;424;333;A,B,matrix1,matrix2;HASH_JOIN;2017-02-03T08:08:17;4448,63
8;m1000;9;2;1486078344257_0019;171;16;585;37;139;137;2523;33;1105;469;C,multiplied_matrices;GROUP_BY,COMBINER;;
8;m1000;10;1;1486078344257_0020;2;16;45;12;29;29;1308;120;423;339;A,B,matrix1,matrix2;HASH_JOIN;2017-02-03T09:22:31;3961,39
8;m1000;10;2;1486078344257_0021;171;16;581;38;123;85;2088;31;867;352;C,multiplied_matrices;GROUP_BY,COMBINER;;
